yyyymm (YearMonth),dfy_lag1,infl_lag1,svar_lag1,de_lag1,lty_lag1,tms_lag1,tbl_lag1,dfr_lag1,dp_lag1,dy_lag1,ltr_lag1,ep_lag1,b/m_lag1,ntis_lag1,CRSP_SPvw_minus_Rfree
197408,0.0076,0.008163265,0.004917534,-0.92062467,0.0823,0.0068,0.0755,-0.0182,-3.112066353,-3.193049425,-0.0029,-2.191441684,0.9112393224456387,0.006838885,-0.088177
197409,0.0077,0.012145748987854255,0.004791049,-0.925981823,0.0855,-0.0041,0.0896,-0.0036,-3.00898674,-3.103603679,-0.0232,-2.083004917,1.0171239942232309,0.006555224,-0.125611
197410,0.0094,0.012,0.007811715,-0.931220509,0.0837,0.0031,0.0806,-0.0073,-2.873517426,-3.000595083,0.0247,-1.942296918,1.135440143451725,0.005137479,0.16301300000000002
197411,0.012100000000000014,0.009881423,0.010084954,-0.922211395,0.0795,0.0049,0.0746,0.039599999999999996,-3.023633479,-2.87259028,0.0489,-2.101422084,1.037083784108667,0.003638407,-0.051088
197412,0.0171,0.007827789,0.003513839,-0.913133392,0.0771,0.0024,0.0747,-0.0178,-2.968058161,-3.022704411,0.0295,-2.054924769,1.1156370219506677,0.007814601,-0.025021
197501,0.0174,0.00776699,0.003814438,-0.903993204,0.076,0.0045,0.0715,-0.0246,-2.946775429,-2.967132733,0.0171,-2.042782225,1.1200181747371154,0.008771574,0.11781
197502,0.019799999999999998,0.003853565,0.004017213,-0.880897631,0.0796,0.017,0.0626,0.0371,-3.056152155,-2.940315782,0.0225,-2.175254524,0.9808296266822037,0.008510449,0.06316
197503,0.0203,0.007677543,0.00217907,-0.857560497,0.0788,0.023799999999999995,0.055,0.0006,-3.107892283,-3.049731225,0.0131,-2.250331786,0.9339016304715514,0.011652331822258308,0.019914
197504,0.018100000000000005,0.003809524,0.002402643,-0.833974779,0.0824,0.027499999999999997,0.054900000000000004,0.002,-3.122976916,-3.101515043,-0.0267,-2.289002137,0.9724663151728178,0.020466950176391628,0.045024
197505,0.0163,0.003795066,0.002313727,-0.810830965,0.0852,0.029099999999999994,0.056100000000000004,0.013000000000000001,-3.165533229,-3.119351344,-0.0182,-2.354702263,0.9094893710278326,0.022496224456674763,0.046793
197506,0.017899999999999985,0.005671078,0.001807184,-0.787307754,0.0836,0.0313,0.052300000000000006,-0.0106,-3.205074087,-3.161918048,0.0212,-2.417766332,0.8975236996719894,0.022953771745019984,0.04212
197507,0.0185,0.007518797,0.001353355,-0.763397123,0.0813,0.0279,0.053399999999999996,0.0012,-3.244843018,-3.201474625,0.0292,-2.481445894,0.8498390197840704,0.022961696053409884,-0.070304
197508,0.017100000000000018,0.011194029850746245,0.001244415,-0.754986222,0.0829,0.0216,0.0613,0.0057,-3.174791552,-3.244843018,-0.0087,-2.419805329,0.8983656239852797,0.025627896,-0.020463
197509,0.016399999999999998,0.001845018,0.002343157,-0.746505256,0.0844,0.020000000000000004,0.0644,-0.0107,-3.15349598,-3.174791552,-0.0068,-2.406990724,0.8942466540570306,0.026366378,-0.03755
197510,0.016600000000000004,0.005524862,0.002304587,-0.737950458,0.0862,0.022000000000000006,0.0642,-0.0028,-3.118236104,-3.15349598,-0.0098,-2.380285647,0.9409482541442031,0.027919523,0.059254999999999995
197511,0.0176,0.005494505,0.00215464,-0.749204313,0.0819,0.0223,0.0596,0.0078,-3.180752887,-3.120935161,0.0475,-2.431548575,0.893497919,0.025898458,0.025989
197512,0.0178,0.007285974,0.000812701,-0.760391641,0.0838,0.028999999999999998,0.0548,0.0021,-3.207866939,-3.183459249,-0.0109,-2.447475298,0.8679284743281398,0.024622479640706674,-0.015285
197601,0.017700000000000007,0.003616637,0.001330808,-0.771516248,0.0805,0.026099999999999998,0.054400000000000004,0.0052,-3.199005804,-3.210580645,0.039,-2.427489556,0.8763388510223954,0.023711965564004414,0.115443
197602,0.018100000000000005,0.001801802,0.001978298,-0.799503174,0.0802,0.0315,0.0487,0.0098,-3.309916182,-3.198101322,0.009,-2.510413008,0.7659338856533509,0.021852182156484636,-0.009156
197603,0.0169,0.003597122,0.001221425,-0.826678065,0.0802,0.0314,0.048799999999999996,-1.00E-04,-3.297542361,-3.309009805,0.0062,-2.470864297,0.76803652,0.022233092760244787,0.028640000000000002
197604,0.016,0.001792115,0.001265717,-0.853088265,0.0792,0.029200000000000004,0.05,9.99999999999994e-05,-3.326867024,-3.296639515,0.0166,-2.473778759,0.7840312171694431,0.015072131300759834,-0.01381
197605,0.015399999999999983,0.003577818,0.00100713,-0.869241799,0.0797,0.0311,0.048600000000000004,-0.0033,-3.30950811,-3.320564433,0.0018,-2.440266311,0.7860761398404976,0.014239484740238437,-0.011816
197606,0.012799999999999992,0.007130125,0.000936506,-0.884937805,0.0821,0.030100000000000002,0.052000000000000005,0.0055,-3.288773727,-3.303242318,-0.0158,-2.403835922,0.8035027634506732,0.014148321230807424,0.039659
197607,0.012700000000000003,0.005309735,0.0009716,-0.900204594,0.0807,0.0266,0.0541,-0.0058,-3.322660632,-3.282549611,0.0208,-2.422456038,0.7814276311853049,0.018925031,-0.011902
197608,0.0126,0.00528169,0.00048717,-0.903010324,0.0805,0.028199999999999996,0.052300000000000006,0.0071,-3.306625715,-3.31471357,0.0078,-2.403615391,0.7958238544036399,0.018842770725889108,-0.002601
197609,0.011900000000000008,0.00525394,0.000744545,-0.905764319,0.079,0.027600000000000006,0.051399999999999994,0.002,-3.293604397,-3.298741312,0.0211,-2.387840078,0.8047322693942942,0.020629527477362374,0.020021
197610,0.010199999999999987,0.003484321,0.000890683,-0.908468006,0.0781,0.027300000000000005,0.0508,0.0022,-3.308170308,-3.285781672,0.0145,-2.399702302,0.7913632737151456,0.023782657468813286,-0.024311
197611,0.0097,0.005208333,0.001270002,-0.903786506,0.0779,0.028699999999999996,0.0492,-0.0014,-3.26851584,-3.291001653,0.0084,-2.364729333,0.8120796327194719,0.025569126245345446,-0.005041
197612,0.0098,0.001727116,0.001117929,-0.899243304,0.0749,0.027399999999999994,0.0475,-0.002,-3.243834572,-3.25163949,0.0339,-2.344591269,0.8272629378602647,0.027895428929454926,0.049775
197701,0.0114,0.003448276,0.000576229,-0.894827467,0.0721,0.0286,0.0435,0.002,-3.278401804,-3.227235844,0.0327,-2.383574337,0.7799731249688947,0.028566554,-0.053254
197702,0.011200000000000002,0.005154639,0.000695639,-0.889072078,0.0764,0.030199999999999998,0.0462,0.0085,-3.215092439,-3.266944237,-0.0388,-2.326020362,0.821065205,0.029599797,-0.019138
197703,0.010800000000000004,0.01025641,0.000334679,-0.88341257,0.0775,0.0308,0.0467,0.0029,-3.181868752,-3.203767075,-0.0049,-2.298456181,0.8368039982059333,0.027970217065494678,-0.016302
197704,0.010199999999999987,0.00676819,0.000665746,-0.877852529,0.0772,0.031200000000000006,0.046,0.0003,-3.156543302,-3.17066783,0.0091,-2.278690773,0.8684299283017637,0.030338357,-0.003159
197705,0.010300000000000017,0.008403361,0.000984868,-0.875595495,0.0771,0.0317,0.0454,0.0029,-3.143312079,-3.143108889,0.0071,-2.267716584,0.8611500701262272,0.03114003,-0.018764
197706,0.0096,0.005,0.000634799,-0.873405028,0.0765,0.0269,0.0496,-0.0019,-3.106208269,-3.130058084,0.0125,-2.232803242,0.8882113368793538,0.035315469,0.043775999999999995
197707,0.0096,0.006633499,0.000563354,-0.871254979,0.0754,0.0252,0.050199999999999995,0.0011,-3.137486645,-3.093125354,0.0164,-2.266231666,0.8711120811961149,0.0319411,-0.019653
197708,0.0093,0.004942339,0.000594692,-0.869845168,0.0768,0.0249,0.0519,0.0065,-3.110484247,-3.126839401,-0.007,-2.24063908,0.896783399,0.033181837007620466,-0.01671
197709,0.0084,0.003278689,0.000582452,-0.868455801,0.0754,0.0205,0.054900000000000004,-0.0062,-3.078684898,-3.099951419,0.0198,-2.210229097,0.9265342604092909,0.033750386808353114,-0.005125
197710,0.0088,0.003267974,0.000463183,-0.867100488,0.0764,0.018299999999999997,0.0581,0.0007,-3.065776444,-3.068259632,-0.0029,-2.198675956,0.9422625160840977,0.032367586606296496,-0.046884
197711,0.0085,0.003257329,0.000726166,-0.860172398,0.0781,0.0165,0.0616,0.0055,-3.008885323,-3.053261747,-0.0093,-2.148712926,0.9753772835583797,0.032775137,0.031752
197712,0.0087,0.00487013,0.001387517,-0.853370122,0.0777,0.016700000000000007,0.061,-0.0032,-3.023135876,-2.996527478,0.0093,-2.169765754,0.9620344702904664,0.029216729540186635,0.00067
197801,0.008,0.003231018,0.000626626,-0.846685865,0.0803,0.019599999999999992,0.060700000000000004,0.0063,-3.013769898,-3.010926743,-0.0168,-2.167084033,0.9603330245316843,0.030475399173224532,-0.065543
197802,0.0076,0.006441224,0.000908056,-0.838368125,0.0816,0.017200000000000007,0.0644,-0.0009,-2.941046756,-3.004534305,-0.008,-2.102678631,1.036731088944306,0.028814248233093063,-0.02086
197803,0.0073,0.0064,0.000669887,-0.830131956,0.0822,0.017699999999999994,0.0645,0.0047,-2.90681994,-2.931893577,0.0004,-2.076687983,1.0755672936991323,0.031168987912374966,0.021625000000000002
197804,0.0075,0.007949126,0.000622855,-0.821980052,0.0831,0.020199999999999996,0.0629,0.0063,-2.922377223,-2.897751865,-0.0021,-2.100397171,1.1114925530791169,0.027569598434235024,0.083564
197805,0.0076,0.007886435,0.001741161,-0.823784747,0.0838,0.020900000000000002,0.0629,-0.0018,-2.996730396,-2.914766674,-0.0005,-2.172945649,1.005350403668848,0.022945988850670566,0.008619
197806,0.008,0.009389671,0.001085059,-0.825570144,0.0852,0.021099999999999994,0.0641,-0.005,-2.993404668,-2.989179382,-0.0058,-2.167834524,1.0014156386433661,0.016559459121609048,-0.021978
197807,0.0084,0.010852713178294726,0.001027411,-0.827314827,0.0865,0.019199999999999995,0.0673,0.0085,-2.968166392,-2.985908208,-0.0062,-2.140851566,1.0279015812931191,0.016523465,0.051373999999999996
197808,0.0072,0.007668712,0.00084993,-0.829912638,0.0858,0.015700000000000006,0.0701,-0.0042,-3.013232547,-2.960725711,0.0143,-2.183319909,0.9762603360896238,0.014671414058264049,0.028040999999999996
197809,0.0079,0.00456621,0.001002245,-0.832476369,0.0843,0.013499999999999998,0.0708,0.0039,-3.031442224,-3.005848828,0.0218,-2.198965854,0.9600602176045253,0.012002707759076702,-0.011363
197810,0.0073,0.007575758,0.000948015,-0.834985608,0.086,0.0075,0.0785,0.0058,-3.016823033,-3.024110632,-0.0106,-2.181837425,0.9722575131089601,0.012703906,-0.09637
197811,0.007,0.009022556,0.002100022,-0.853327011,0.0889,0.009,0.0799,-0.0005,-2.917465948,-3.013507817,-0.02,-2.064138936,1.0622752224115084,0.014350552361927242,0.019771
197812,0.008,0.004470939,0.003180904,-0.871230544,0.0877,0.0013,0.0864,-0.0055,-2.930666568,-2.914163665,0.0189,-2.059436024,1.0535274019748946,0.014089272170543942,0.008827
197901,0.0078,0.004451039,0.001665671,-0.8886945,0.0898,-0.001,0.0908,-0.0003,-2.942152551,-2.927373183,-0.013,-2.053458052,1.045701295636079,0.014850552202063072,0.034997
197902,0.0088,0.008862629,0.001001125,-0.906067195,0.0886,-0.0049,0.0935,-0.0007,-2.972619085,-2.933642513,0.0191,-2.06655189,1.003074283,0.014387532480625067,-0.035949
197903,0.0082,0.011713031,0.000814059,-0.922864419,0.0908,-0.0024,0.0932,0.0007,-2.926969591,-2.964178919,-0.0135,-2.004105171,1.040775450656512,0.012227710150527827,0.049261
197904,0.0089,0.010130246,0.000800771,-0.93910541,0.0902,-0.0046,0.0948,-0.0023,-2.97228648,-2.918601987,0.0129,-2.03318107,1.0330789394326012,0.011670307720664932,-0.003817
197905,0.0095,0.011461318051575908,0.000646829,-0.94707192,0.0922,-0.0024,0.0946,0.006,-2.96502351,-2.963351515,-0.0112,-2.01795159,1.0418762428354194,0.011570313837190866,-0.025018
197906,0.0097,0.012747875354107707,0.000924233,-0.954831258,0.0903,-0.0058,0.0961,-0.0033,-2.929480067,-2.956169562,0.0261,-1.974648809,1.0831418043851009,0.014183159197573339,0.032223999999999996
197907,0.010900000000000007,0.011188811,0.000571458,-0.962402084,0.0877,-0.0029,0.0906,-0.0042,-2.958629167,-2.920701952,0.0311,-1.996227083,1.0578636072115728,0.012068377114714124,0.004351
197908,0.010899999999999993,0.011065006915629283,0.000707685,-0.967227447,0.0895,-0.0029,0.0924,0.0054,-2.956780209,-2.948072723,-0.0085,-1.989552762,1.052314453817254,0.009678248,0.054165000000000005
197909,0.011199999999999988,0.009575923,0.000506456,-0.97192496,0.0907,-0.0045,0.0952,0.0041,-2.99805293,-2.946335874,-0.0035,-2.02612797,1.003458648,0.011569079261450132,-0.006884
197910,0.010999999999999996,0.010840108,0.001233085,-0.976509592,0.0927,-0.0099,0.1026,-0.0057,-2.987714738,-2.987714738,-0.0122,-2.011205146,1.0137949873659768,0.009403924,-0.07426
197911,0.012700000000000003,0.008042895,0.00258934,-0.973304164,0.1034,-0.0136,0.11699999999999999,-0.0049,-2.90820754,-2.979280353,-0.0841,-1.934903376,1.0919455682236117,0.010209545,0.042877
197912,0.012300000000000005,0.009308511,0.001558374,-0.970137101,0.1009,-0.017,0.11789999999999999,-0.0089,-2.941586326,-2.899845485,0.0311,-1.971449225,1.083115461786344,0.010778693766195937,0.00884
198001,0.013200000000000003,0.010540184453227797,0.000469655,-0.967017494,0.1012,-0.0192,0.1204,-0.0165,-2.949919972,-2.933291845,0.0057,-1.982902478,1.0619500679590814,0.010514464695928087,0.053308
198002,0.013300000000000006,0.014341590612777066,0.001906401,-0.967804002,0.1114,-0.0086,0.12,0.0096,-2.997134798,-2.941109342,-0.0741,-2.029330796,1.0169549580407604,0.011297471,-0.006289
198003,0.011900000000000008,0.014138817,0.001897609,-0.968582832,0.1186,-0.01,0.1286,-0.0198,-2.984011681,-2.988401118,-0.0467,-2.015428849,1.0319299302546516,0.010827185212285057,-0.109618
198004,0.014899999999999969,0.015209125475285079,0.004621871,-0.969341102,0.1239,-0.0281,0.152,0.0253,-2.86799686,-2.975353618,-0.0315,-1.898655757,1.0937321030862233,0.011877445094657688,0.029794
198005,0.021500000000000005,0.011235955056179803,0.002745574,-0.953665036,0.1076,-0.0244,0.132,-0.0147,-2.900298939,-2.859982509,0.1523,-1.946633903,1.051819939784104,0.015346846793911439,0.047459999999999995
198006,0.021800000000000014,0.009876543,0.001509752,-0.938001872,0.1037,0.0179,0.0858,0.014100000000000001,-2.937868826,-2.892350005,0.0419,-1.999866955,1.0100487747546572,0.015051860179060525,0.023621999999999997
198007,0.021300000000000013,0.011002444987775029,0.001371067,-0.922333046,0.1006,0.029899999999999996,0.0707,-0.0018,-2.956592365,-2.929980896,0.0359,-2.034259319,0.9901834270439672,0.015304387482604825,0.0629
198008,0.015799999999999995,0,0.001362829,-0.908348969,0.1074,0.0268,0.0806,0.0047,-3.012335193,-2.949324229,-0.0476,-2.103986224,0.918829919,0.020154037974535063,0.007054
198009,0.015100000000000002,0.007255139,0.001708132,-0.894370267,0.114,0.022699999999999998,0.0913,-0.0013,-3.010936339,-3.005117842,-0.0432,-2.116566071,0.921519639,0.019949843508362625,0.020435000000000002
198010,0.0168,0.008403361,0.002657407,-0.880398903,0.1185,0.015799999999999995,0.1027,0.0025,-3.028628378,-3.003772353,-0.0262,-2.148229474,0.9216876514875271,0.023796039467163892,0.008309
198011,0.0192,0.00952381,0.002190636,-0.879558723,0.1231,0.0069,0.1162,0.0104,-3.039592272,-3.023698211,-0.0263,-2.160033549,0.9295936137762442,0.022769186,0.10031
198012,0.016699999999999993,0.008254717,0.002419092,-0.878726069,0.123,-0.0143,0.1373,-0.0083,-3.132155077,-3.034686293,0.01,-2.253429008,0.8651619787786659,0.021949275,-0.043734
198101,0.0193,0.009356725,0.002951487,-0.877900842,0.1199,-0.035,0.1549,-0.0104,-3.092811843,-3.12727305,0.0352,-2.214911001,0.8915030238902892,0.026816375,-0.05377
198102,0.022199999999999998,0.00811124,0.00159744,-0.866015595,0.1211,-0.0291,0.1502,-0.0015,-3.039517615,-3.086339329,-0.0115,-2.17350202,0.9072386964645771,0.028695433398612344,0.010567
198103,0.020199999999999996,0.010344827586207028,0.001530896,-0.854142514,0.1283,-0.0196,0.1479,0.016599999999999997,-3.046276088,-3.033086725,-0.0435,-2.192133574,0.8818157565310184,0.030009372936888216,0.026185
198104,0.020100000000000007,0.006825939,0.002075959,-0.842280746,0.1248,-0.0088,0.1336,-0.0073,-3.075284905,-3.03988629,0.0384,-2.233004159,0.9249205574426967,0.027939297983269145,-0.031011
198105,0.0168,0.006779661,0.000832009,-0.846239102,0.1332,-0.0037,0.1369,-0.0251,-3.045727365,-3.069462715,-0.0518,-2.199488262,0.9305938361312954,0.027352011949466033,-0.004961
198106,0.0163,0.007856341,0.000921693,-0.850144728,0.1265,-0.0365,0.163,-0.0027,-3.038282575,-3.039940451,0.0622,-2.188137848,0.9362238467355685,0.028844617856094996,-0.021755
198107,0.0205,0.008908686,0.000995536,-0.853982377,0.1304,-0.0169,0.14730000000000001,0.0202,-3.022064825,-3.032527392,-0.0179,-2.168082447,0.9504749815739907,0.027893436451176683,-0.011686
198108,0.0179,0.011037527593819041,0.001102994,-0.852983888,0.137,-0.0125,0.1495,-0.0019,-3.013094161,-3.015306804,-0.0353,-2.160110273,0.9749669235777139,0.025590219394748807,-0.06834
198109,0.014499999999999985,0.007641921,0.001824936,-0.85198965,0.1445,-0.0106,0.1551,0.0041,-2.94226909,-3.00637996,-0.0386,-2.09027944,1.0533540562923298,0.026991741,-0.062866
198110,0.014300000000000007,0.009750813,0.002761243,-0.851015743,0.1482,0.0012,0.147,-0.0054,-2.880266337,-2.935601203,-0.0145,-2.029250593,1.092378644203393,0.021483370084548807,0.040015
198111,0.017100000000000004,0.002145923,0.00207827,-0.847369976,0.1384,0.003,0.1354,-0.0308,-2.922636147,-2.87465786,0.0829,-2.07526617,1.0890856841240983,0.014897108316009692,0.033127
198112,0.021700000000000025,0.003211991,0.001504011,-0.843753161,0.122,0.013400000000000009,0.10859999999999999,-0.0143,-2.952997302,-2.917060467,0.141,-2.109244141,1.044455443,0.015672826091686468,-0.035759
198201,0.0232,0.003201708,0.000905838,-0.840161924,0.1334,0.0249,0.1085,0.0133,-2.916914306,-2.94745103,-0.0713,-2.076752382,1.0611428571428572,0.011909646410673156,-0.023367
198202,0.019200000000000023,0.003191489,0.002521891,-0.823641872,0.1415,0.018699999999999994,0.12279999999999999,-0.0175,-2.894700048,-2.912399625,0.0046,-2.071058176,1.0658936976236941,0.010700486678779549,-0.059641
198203,0.019100000000000006,0.003181336,0.001918265,-0.806989561,0.1402,0.0054,0.1348,0.012999999999999998,-2.827746922,-2.890205659,0.0182,-2.020757362,1.126287315,0.010506098,-0.016605
198204,0.022400000000000003,-0.001057082,0.001795198,-0.790214474,0.1387,0.011899999999999994,0.1268,0.0075,-2.81305351,-2.823272642,0.0231,-2.022839036,1.1857505742795678,0.005548433,0.03025
198205,0.0232,0.004232804,0.001246807,-0.771252971,0.1348,0.0078,0.127,-0.0035,-2.847833614,-2.80859916,0.0373,-2.076580643,1.1499834975717855,0.002923686,-0.040105
198206,0.023799999999999988,0.009483667,0.000854807,-0.752090709,0.1358,0.0149,0.1209,0.0211,-2.803449766,-2.843399017,0.0034,-2.051359057,1.1904238963320888,-0.000958184,-0.025379
198207,0.021100000000000008,0.012526096033403045,0.001490294,-0.732734934,0.1412,0.016499999999999987,0.1247,-0.0245,-2.778536491,-2.799034748,-0.0223,-2.045801558,1.2015814171172392,0.00121303,-0.030699
198208,0.021900000000000003,0.005154639,0.000958581,-0.716328302,0.1352,0.021699999999999997,0.11349999999999999,0.0039,-2.75332198,-2.776580989,0.0501,-2.036993678,1.2065298046005442,-0.011551891,0.11980199999999999
198209,0.026100000000000012,0.002051282,0.006415949,-0.699704858,0.1254,0.0386,0.0868,0.0056,-2.861099279,-2.751368831,0.0781,-2.161394421,1.0824244710476973,-0.00285763,0.005396
198210,0.026900000000000007,0.002047083,0.00213126,-0.68287563,0.1183,0.0391,0.0792,0.0005,-2.86673698,-2.859151398,0.0618,-2.18386135,1.0885355648535564,0.000550709,0.107963
198211,0.026100000000000026,0.003064351,0.006125979,-0.659024677,0.1112,0.0341,0.0771,0.012499999999999997,-2.970451374,-2.865763731,0.0634,-2.311426698,0.9837454120114548,0.006557832,0.039454
198212,0.026200000000000015,-0.00203666,0.005491651,-0.634648183,0.1125,0.031799999999999995,0.0807,0.0203,-3.004966346,-2.969480529,-0.0002,-2.370318163,0.9387268108690633,0.000958155,0.010134999999999998
198301,0.023099999999999996,-0.004081633,0.002490242,-0.609702282,0.1095,0.030100000000000002,0.0794,-0.0204,-3.019039328,-3.003994986,0.0312,-2.409337045,0.9322147266229671,0.002990053,0.028392999999999998
198302,0.021500000000000005,0.00204918,0.003280872,-0.601947912,0.1113,0.0327,0.0786,0.0215,-3.049698024,-3.017100887,-0.0309,-2.447750112,0.9069443153295529,0.00219476,0.019533
198303,0.019399999999999987,0.001022495,0.001911616,-0.594153814,0.106,0.024900000000000005,0.0811,-0.0064,-3.066578911,-3.047761884,0.0492,-2.472425096,0.8768492387337996,0.000355881,0.02917
198304,0.018799999999999997,0,0.001571824,-0.586338439,0.1083,0.024800000000000003,0.0835,0.0166,-3.097206812,-3.064647959,-0.0094,-2.510868373,0.7800677858109962,0.005993542,0.068619
198305,0.017799999999999996,0.007150153,0.001423778,-0.589447135,0.1051,0.022999999999999993,0.0821,0.019799999999999998,-3.16800836,-3.09576068,0.035,-2.578561225,0.7188876202903278,0.006626844,-0.012587
198306,0.0163,0.006085193,0.001084624,-0.592529289,0.1112,0.029299999999999993,0.0819,0.0062,-3.154141036,-3.166564317,-0.0386,-2.561611747,0.7345955765929432,0.010428912553499925,0.030270000000000002
198307,0.0163,0.003024194,0.001399148,-0.595601074,0.1119,0.024000000000000007,0.0879,-0.0085,-3.187316753,-3.152699075,0.0039,-2.591715679,0.7213820419653671,0.015826551,-0.038638
198308,0.012400000000000022,0.004020101,0.002292858,-0.611349462,0.1198,0.028999999999999998,0.0908,0.0031,-3.15086769,-3.184439053,-0.0486,-2.539518229,0.7350611230633245,0.025380208639854022,0.008264
198309,0.011300000000000004,0.003003003,0.001369031,-0.626757855,0.121,0.0276,0.0934,0.0031,-3.159253566,-3.147998248,0.002,-2.532495711,0.7248223917905539,0.019474630710517766,0.006505
198310,0.011800000000000019,0.00499002,0.001057274,-0.641853886,0.1157,0.0257,0.09,-0.0113,-3.166499237,-3.156392334,0.0505,-2.524645351,0.7148475829798966,0.023178392906854188,-0.020708
198311,0.0121,0.002979146,0.001115354,-0.655705254,0.1188,0.0324,0.0864,0.0107,-3.146932048,-3.16222268,-0.0132,-2.491226794,0.7194743715311785,0.024744376049793217,0.016846
198312,0.011999999999999997,0.001980198,0.000836286,-0.669259308,0.1176,0.03,0.0876,-0.0041,-3.159949477,-3.142673702,0.0183,-2.490690169,0.6908198931051237,0.026636827120478036,-0.013049
198401,0.011800000000000005,0.000988142,0.000528107,-0.682512554,0.1197,0.029700000000000004,0.09,0.0026,-3.146835801,-3.155709188,-0.0059,-2.464323247,0.7003591177779189,0.027056896971736046,-0.011498
198402,0.014500000000000013,0.005923001,0.000794619,-0.707094408,0.118,0.028999999999999984,0.089,0.0026,-3.133354655,-3.142613416,0.0244,-2.426260247,0.7221976437431386,0.030736005,-0.041134
198403,0.015099999999999988,0.004906771,0.002019467,-0.730887509,0.1217,0.030800000000000008,0.0909,0.0006,-3.089515541,-3.129150023,-0.0178,-2.358628033,0.7634480309709604,0.026701748266204195,0.009995
198404,0.0142,0.001953125,0.001354587,-0.753935643,0.1253,0.030100000000000002,0.0952,-0.0079,-3.098736254,-3.085328515,-0.0156,-2.344800612,0.7624754268643391,0.024104936336098354,-0.001319
198405,0.015000000000000013,0.004873294,0.00103554,-0.768241844,0.1284,0.031499999999999986,0.0969,0.0032,-3.098170201,-3.092719572,-0.0105,-2.329928357,0.758658979,0.022681954522753685,-0.060931
198406,0.014600000000000002,0.002909796,0.000933049,-0.782184141,0.1381,0.0398,0.0983,0.0033,-3.030997115,-3.092188127,-0.0516,-2.248812974,0.8039100330361588,0.021514128,0.015437
198407,0.014999999999999986,0.002901354,0.001675744,-0.795767968,0.1374,0.0387,0.0987,0.0049,-3.042370427,-3.025051981,0.015,-2.246602458,0.7843518191451784,0.001304065,-0.021965
198408,0.017100000000000004,0.003857281,0.000865665,-0.799961639,0.1293,0.0281,0.1012,-0.0107,-3.022595932,-3.03918399,0.0693,-2.222634293,0.796391937,-0.001862142,0.104138
198409,0.017600000000000032,0.003842459,0.003126833,-0.804110005,0.127,0.0223,0.1047,0.0041,-3.120468422,-3.019418258,0.0266,-2.316358417,0.7254283800780803,-0.003100833,-0.008664
198410,0.0169,0.004784689,0.000943208,-0.80821651,0.1235,0.019800000000000012,0.10369999999999999,-0.0028,-3.113816378,-3.117302168,0.0342,-2.305599868,0.7360509152986219,-0.009492547,-0.006669
198411,0.0131,0.002857143,0.001291861,-0.803075311,0.1173,0.0199,0.0974,0.0011,-3.107003951,-3.107064158,0.0561,-2.303928641,0.7356424655038182,-0.01352848,-0.017141
198412,0.011900000000000008,0,0.001020283,-0.797970787,0.1169,0.030800000000000008,0.0861,0.0094,-3.085069375,-3.100297018,0.0118,-2.287098588,0.7470519958955035,-0.021877207,0.019156
198501,0.012700000000000003,0,0.001190055,-0.792914394,0.117,0.0364,0.0806,0.0037,-3.100534865,-3.078407125,0.0091,-2.307620471,0.7330983764867074,-0.027196787,0.070368
198502,0.011799999999999991,0.001899335,0.001635854,-0.782157989,0.1127,0.0351,0.0776,-0.0039,-3.166266315,-3.094797041,0.0364,-2.384108326,0.6902554458061658,-0.029905005,0.008366
198503,0.010999999999999996,0.004739336,0.000745303,-0.771401622,0.1209,0.0382,0.0827,0.011999999999999997,-3.169206938,-3.160559913,-0.0493,-2.397805316,0.6917391609099618,-0.024518917,-0.006836
198504,0.011299999999999977,0.003773585,0.000802261,-0.760659409,0.1181,0.0329,0.0852,-0.0128,-3.160604828,-3.163534221,0.0307,-2.399945419,0.7236457790618734,-0.024815769,-0.010904
198505,0.012799999999999992,0.004699248,0.000459898,-0.741193232,0.1162,0.036699999999999997,0.0795,0.0054,-3.1525243,-3.157129152,0.0242,-2.411331068,0.7286615900672465,-0.022411793,0.05614
198506,0.014299999999999993,0.003741815,0.000833861,-0.721480534,0.1062,0.0314,0.0748,-0.0076,-3.201702841,-3.149061959,0.0896,-2.480222307,0.6968929839365673,-0.025480931,0.010564999999999998
198507,0.014600000000000002,0.002795899,0.000741523,-0.701510047,0.1055,0.036,0.0695,-0.0059,-3.210312129,-3.198251154,0.0142,-2.508802082,0.6864301439204469,-0.026607514,-0.009521
198508,0.014599999999999988,0.001858736,0.000718633,-0.68906338,0.1091,0.0383,0.0708,0.0059,-3.201155848,-3.206015173,-0.018,-2.512092468,0.6803220898734647,-0.024638663,-0.011973
198509,0.014499999999999999,0.001855288,0.000629705,-0.676573364,0.1068,0.035400000000000015,0.0714,9.99999999999994e-05,-3.184808928,-3.196875996,0.0259,-2.508235563,0.6871762580490401,-0.024227473,-0.039248
198510,0.014100000000000001,0.002777778,0.000865848,-0.664028333,0.1082,0.0372,0.071,0.0092,-3.145207317,-3.18054859,-0.0021,-2.481178984,0.6899588297720208,-0.031294354,0.038579
198511,0.013399999999999995,0.003693444,0.000911758,-0.647815723,0.1051,0.0335,0.0716,-0.0009,-3.184289648,-3.142659544,0.0338,-2.536473925,0.6670256346821315,-0.027069342,0.065787
198512,0.014399999999999996,0.00275989,0.000943072,-0.631427019,0.1011,0.0287,0.0724,-0.0031,-3.244781024,-3.181748351,0.0401,-2.613354005,0.6227031580091432,-0.027715873,0.041656
